lsoa,names,lone_parent_household,young_pepople_percent,ethnic_black,birth_not_uk ,tenure_mortgage_loan,tenure_social,no_qualifications,level_4_qualifications_above,no_cars,cars_per_household,median_annual_household_income,ptal_average,cluster_id
E01002450,Hillingdon 014A,15.1,0.19,4.6,20.8,54.5,1.8,14.3,22.2,12.7,1.4,34702,0.6,2
E01002451,Hillingdon 014B,11.4,0.2,3.7,21.3,45.6,6.5,16.8,26.9,12,1.5,37382,1.6,2
E01002452,Hillingdon 014C,11.8,0.21,4.3,22.9,49,6.2,13.5,29,13.4,1.5,38074,2.2,2
E01002453,Hillingdon 014D,14.4,0.2,4.4,22.5,45.6,7.3,17.6,27.1,14.7,1.4,32493,1.4,2
E01002454,Hillingdon 014E,17.2,0.19,5.9,19.6,38.6,24.5,21.8,20.8,21.3,1.2,28644,0.6,2
E01002414,Hillingdon 015A,9.1,0.73,12.4,36.6,26.9,9.7,5.7,18.5,28.7,1,33592,1.6,2
E01002514,Hillingdon 015C,6.8,0.22,3,26.8,27.9,11.4,14.7,40.5,29.8,1,38117,3.6,0
E01002515,Hillingdon 015D,12,0.23,6.8,24.4,26.9,26.3,17,33.4,31.1,1,33106,2.5,2
E01033725,Hillingdon 015F,9.8,0.28,6.7,26.6,23.2,23.2,18.3,31.4,31,1.1,30918,2.7,0
E01002520,Hillingdon 016B,14.3,0.27,5.6,27.6,29.5,23.7,15.2,29.5,29.5,1,29889,1.2,2
E01002521,Hillingdon 016C,9.1,0.22,9.1,37.5,17.3,40.9,22,34.5,53.5,0.6,26364,5.1,1
E01002523,Hillingdon 016D,8.7,0.36,4.9,30.8,35.2,11.7,12.2,31.3,23.9,1.1,30387,2.4,2
E01033724,Hillingdon 016F,10.5,0.62,9.5,35.5,29.7,15.7,7.1,29.3,28.1,1.1,28747,2.3,2
E01002410,Hillingdon 017A,10.8,0.23,5.9,27.6,38.7,6.7,16.5,28.3,19.7,1.3,31213,3,0
E01002412,Hillingdon 017B,10.8,0.27,7.4,35.5,34.8,11.7,15.2,36.6,22.6,1.3,36029,3.1,0
E01002456,Hillingdon 017C,14.3,0.17,4.3,20.1,35.3,16.9,24.8,20.5,22.5,1.2,29300,2,2
E01002509,Hillingdon 017D,7.8,0.19,2.8,20.7,45.8,1.4,16.7,31,11.8,1.6,42489,1.8,2
E01002511,Hillingdon 017E,12.2,0.18,6.1,21.6,36.9,26.3,22.4,25.9,25,1.2,30618,1.9,2
E01002422,Hillingdon 018A,13.4,0.18,9.7,27.1,44.7,3,21.9,19.9,14.8,1.4,29279,2.3,2
E01002423,Hillingdon 018B,10.7,0.2,7.2,23.6,41.2,8.1,17.6,22.2,14.6,1.5,32465,2.2,2
E01002424,Hillingdon 018C,15,0.21,7.6,33.7,47.1,2.9,16.2,23.3,16,1.4,30259,2.8,0
E01002425,Hillingdon 018D,15.5,0.31,12.1,34.5,35.7,22,24.5,19,28.9,1.1,26071,2.3,2
E01002427,Hillingdon 018E,13,0.2,7.3,29.7,45.1,4.1,23.4,22.8,17.7,1.5,30016,2.6,0
E01002428,Hillingdon 018F,15.1,0.2,7.2,25,44.2,5.8,21,19.4,16.9,1.5,31059,2.1,2
E01002408,Hillingdon 019A,14.5,0.26,9.1,29.4,27,34.2,25.5,23.8,30.5,1,25996,3,0
E01002409,Hillingdon 019B,18.6,0.21,9.1,26.8,27.2,30.5,26.5,20.8,26.8,1.1,26873,2.8,0
E01002429,Hillingdon 019C,22.1,0.22,15.8,25.9,37.1,27.1,24.7,19.8,24.3,1.2,26810,1.9,2
E01002455,Hillingdon 019D,12.9,0.21,10.9,29.9,35.1,16.6,24.9,25,25.6,1.1,29562,2.7,0
E01002457,Hillingdon 019E,24.4,0.27,8.5,29,28.8,35,19.3,22.1,29,1.1,26278,2.2,2
E01002392,Hillingdon 020A,26.5,0.18,18.4,29.4,22.5,50.8,29.5,17.2,37.2,0.9,23763,2.1,2
E01002393,Hillingdon 020B,17.7,0.22,18.1,36.4,37.7,20.6,23.6,21.1,27.7,1.1,25655,2.5,2
E01002540,Hillingdon 020C,15.1,0.21,17.7,40.5,39.8,22.1,21.6,22.9,27.7,1,26349,1.9,2
E01002542,Hillingdon 020D,21.8,0.22,21.6,44.7,29.5,31.4,22.4,24.9,35.6,0.9,24284,2.6,0
E01002543,Hillingdon 020E,25.3,0.2,15.4,37.3,33.4,29.3,25.3,22.9,32.8,1,25098,2,2
E01002394,Hillingdon 021A,11.2,0.21,9.1,45.8,34.6,10.2,26.9,22,20.1,1.2,26460,1.1,2
E01002395,Hillingdon 021B,11.3,0.24,13.6,46,40.1,6.8,19.3,23.5,15.8,1.3,28363,2,2
E01002397,Hillingdon 021C,14.4,0.25,13.9,54.9,31.3,12.8,17.6,22.7,30,1.1,24133,3.2,0
E01002398,Hillingdon 021D,8.7,0.26,9.1,54.3,38.9,5.5,19.4,23.9,17.4,1.4,27268,2.9,0
E01002399,Hillingdon 021E,12.4,0.22,8.7,49.6,43.2,3.6,20,24.8,20.9,1.4,27671,2.5,2
E01002426,Hillingdon 021F,15.1,0.16,8.6,38.5,45.5,3.8,23.7,22.1,26.3,1.1,26967,3,0
E01002411,Hillingdon 022A,16.6,0.33,7.3,17.5,28.5,28.6,23.4,18.9,26.9,1.1,26565,2,2
E01002413,Hillingdon 022B,15.8,0.24,6.9,22,30.3,34.2,28.3,19.3,31.3,1,25644,2,2
E01002518,Hillingdon 022C,6.3,0.3,3.8,20.5,40.4,4.3,14.5,28,17.8,1.4,35018,2.3,2
E01002519,Hillingdon 022D,9.2,0.24,5.6,22.6,28.4,22.8,25.8,25.1,34.4,1,26281,2,2
E01002550,Hillingdon 022E,14.8,0.26,7.9,28.4,31.2,20.5,21.2,27.4,26.5,1,26665,1.4,2
E01002554,Hillingdon 022F,13.3,0.25,10,38.2,30,19,14.6,31.4,34.5,0.8,27521,3.5,0
E01002541,Hillingdon 023A,13.9,0.18,8.7,34.9,47.1,7.4,18,31.2,14.5,1.3,32216,2.2,2
E01002544,Hillingdon 023B,13.3,0.21,10,47.3,44,4.3,15.3,32.7,14.6,1.4,30950,1.4,2
E01002545,Hillingdon 023C,37.5,0.22,19,33.9,10.4,66,23.1,18.4,33.1,1,23746,1.3,2
E01002546,Hillingdon 023D,8.9,0.22,10,52.4,41.4,3.6,17,25.9,18.5,1.3,28286,1.8,2
E01002547,Hillingdon 023E,17.5,0.25,12.8,51.7,31.7,14.8,15.8,26.9,27.8,1.1,25731,1.9,2
E01002400,Hillingdon 024A,14.5,0.22,12.8,35.9,38.4,22.7,29,20.6,22.7,1.2,27539,2.7,0
E01002401,Hillingdon 024B,16.4,0.24,15.3,39.6,32.3,20,23.4,22.7,32.8,1,25585,2.5,0
E01002402,Hillingdon 024C,16.7,0.22,14.4,39.2,31.8,30.5,24.4,18.7,26.7,1.1,25778,2.3,2
E01002403,Hillingdon 024D,19.9,0.23,17.8,44.6,35.4,28.5,24,20.6,26.3,1.1,25033,2.1,2
E01002404,Hillingdon 024E,21.9,0.19,14.5,36.7,31.6,36,28.3,17.5,36.4,0.9,23660,2.2,2
E01002548,Hillingdon 025A,17.8,0.18,6.3,21,26.8,43.5,33.3,16.4,38.1,0.9,24566,2.6,2
E01002549,Hillingdon 025B,13.1,0.21,7.6,23.8,38.8,17.6,19.4,24.5,19.6,1.2,30154,2.3,2
E01002551,Hillingdon 025C,15,0.23,5.7,27.1,33.5,26.8,25.2,19.8,23.6,1.2,26548,2.5,2
E01002552,Hillingdon 025D,21.7,0.21,6.8,27.3,37.6,30.2,28.7,18.9,23.2,1.2,26489,2.5,2
E01002553,Hillingdon 025E,21.2,0.23,6.1,22.7,23.9,42,29.2,17.9,29.9,1,25887,2.6,0
E01002396,Hillingdon 026A,15.1,0.24,10.9,48.3,25.8,31.4,23.5,23.6,31.3,1.1,26082,2.9,0
E01002501,Hillingdon 026B,14,0.25,12,42.3,30.4,22.1,22.8,26.4,25.7,1.2,28545,2.8,0
E01002502,Hillingdon 026C,14.3,0.24,10.4,37.2,34.6,34,26.7,16.5,28.1,1.2,25745,3,0
E01002505,Hillingdon 026D,17.6,0.21,17.5,41.7,22.4,42.7,23.3,23.4,36.8,0.9,23447,2,2
E01002508,Hillingdon 026E,18.4,0.25,13.6,42.7,24.4,47.8,30.3,17.9,42.9,0.9,22760,3.4,0
E01002405,Hillingdon 027A,15,0.26,13,39.2,33.1,23.5,25.8,19.9,29.7,1.2,26691,2.6,0
E01002406,Hillingdon 027B,17.5,0.23,16.5,46.6,31,19.7,20.4,22.8,30.3,1,25605,4.1,0
E01002503,Hillingdon 027C,17.7,0.27,10.4,46.6,30.4,26.8,23.3,22.8,29.8,1.1,24824,3.2,0
E01002504,Hillingdon 027D,17.2,0.21,12.5,37.3,35.8,17.4,26.8,21.8,30.4,1.1,27503,2.9,0
E01002506,Hillingdon 027E,19.6,0.23,20,58.3,19.4,36.2,25.7,24.9,49.1,0.7,22827,4.6,1
E01002507,Hillingdon 027F,14.4,0.24,13.5,52.1,44.5,6,17.7,24.4,21.1,1.3,26996,2.3,2
E01002486,Hillingdon 028A,19.3,0.2,13.1,39.6,35.9,26.8,23,21.4,27,1.2,26818,2,2
E01002487,Hillingdon 028B,12.5,0.19,14.9,44.9,33.6,24.4,22.3,23.1,27.4,1.2,25665,2.1,2
E01002526,Hillingdon 028C,21.4,0.22,10,27.4,25.8,39.1,25.8,21.5,29.4,1.1,26233,2.3,2
E01002528,Hillingdon 028D,19,0.2,7.5,25.6,34.5,30.9,32.2,14.5,21.3,1.2,25613,2,2
E01002532,Hillingdon 028E,18.2,0.26,9.9,31.3,23.4,33.2,21.2,24.8,30.7,1,26456,1.9,2
E01002445,Hillingdon 029A,26.5,0.19,10.7,25.8,21.9,45.1,26.5,17.9,37.8,0.9,23684,2.3,2
E01002525,Hillingdon 029B,10.4,0.18,3.8,22.5,36.8,9,20.4,27.1,17.6,1.3,34322,2.9,0
E01002529,Hillingdon 029C,17,0.24,13,39.9,29.8,18.8,15.7,32,28.3,1,29536,3.6,0
E01002530,Hillingdon 029D,23.9,0.18,8.7,22.6,22.1,47.2,30.7,17.3,37.6,0.9,23346,2,2
E01002531,Hillingdon 029E,9,0.18,3,22,34.9,16.8,23.6,25.1,19.7,1.3,32995,2.6,0
E01002407,Hillingdon 030A,17.4,0.26,17.9,55.2,24.1,21.8,18.9,26,32.4,1,24712,4.9,1
E01002488,Hillingdon 030B,15.4,0.21,10.1,44.4,42.2,9.6,20.8,24.7,17.8,1.4,27191,2.5,2
E01002489,Hillingdon 030C,13.2,0.25,9.4,56.4,33.7,9.1,20,27.3,29.6,1.2,26788,4.8,1
E01002490,Hillingdon 030D,14.9,0.21,9.7,45.9,40.1,7.6,19.1,23.4,20.6,1.2,26867,3.4,0
E01002492,Hillingdon 030E,16.8,0.22,8.1,47.1,40.6,9.8,20.4,21.6,17,1.3,26803,2.3,2
E01002444,Hillingdon 031A,7.8,0.23,9.5,45.2,29.8,6.7,19.2,23.1,21.9,1.3,29103,1.9,2
E01002446,Hillingdon 031B,12.3,0.21,4.6,30.5,26,12.3,21.7,21.6,19.9,1.3,29629,2,2
E01002447,Hillingdon 031C,15.2,0.25,7.7,43.2,28.4,14.4,17.4,25.4,29.2,1,26709,2.9,2
E01002527,Hillingdon 031D,11.3,0.19,6.6,24.5,25.7,16.2,29.2,27.2,24.6,1.2,27721,1.8,2
E01002443,Hillingdon 032A,11,0.23,5.5,56,35.3,3.5,12.8,30.3,24.3,1.1,28901,3,0
E01002448,Hillingdon 032B,11.9,0.21,8.1,45.2,28.5,14.5,22.1,23.4,31.8,1,26744,3.1,0
E01002449,Hillingdon 032C,10.8,0.22,8.5,55.3,31.7,8,15.3,27.4,35.8,0.8,26143,2.9,0
E01002491,Hillingdon 032D,18.5,0.21,13.8,43.6,30.3,30.6,25.8,21.4,27.2,1.1,24872,2.3,2
E01002493,Hillingdon 032E,25.3,0.2,18.6,41.8,23.6,42.6,25.5,18.6,30.6,0.9,23872,2.3,2
E01002496,Hillingdon 033A,11.9,0.19,6.3,24.5,42.2,11.9,20.9,25.2,23.9,1.1,30937,1.6,2
E01002497,Hillingdon 033B,14.5,0.19,7.3,28.7,29.4,12,20.3,26.2,27.4,1.1,30475,3.5,0
E01002498,Hillingdon 033C,10.3,0.16,3.3,20.3,42.1,6.2,18.9,28.5,15.1,1.3,39176,2.6,0
E01002499,Hillingdon 033D,14.9,0.22,5.6,26,40,9.3,19.2,26.7,17.8,1.2,33340,2.7,0
E01032577,Hillingdon 033E,16.3,0.17,3.6,19.7,48.6,9.8,18.4,26.6,13.6,1.4,36670,1.5,2
E01002569,Hounslow 001A,5.9,0.17,3.4,32,32.8,12.9,9.2,57.5,32.6,0.8,56823,2.8,2
E01002570,Hounslow 001B,7.9,0.22,3.9,38.5,25.5,17.8,9.1,56.5,42.1,0.7,51585,5.1,1
E01002573,Hounslow 001C,3.8,0.15,3.5,32,26.4,10.6,5.3,64.2,31.1,1,63185,4,0
E01002574,Hounslow 001D,7.6,0.19,1,32.6,29,7.3,7.5,60.8,31.3,0.9,56203,4.6,1
E01002575,Hounslow 001E,5.1,0.18,2.3,36.4,28.6,6.8,6.5,60.5,34.4,0.9,60700,4.3,1
E01002562,Hounslow 003A,16,0.22,9.1,39.1,23.6,41.5,24.7,28.2,34,0.9,28851,2,2
E01002564,Hounslow 003B,18.5,0.2,11.5,38,30.2,40.8,24.5,31.9,38.5,0.8,28023,2.8,0
E01002566,Hounslow 003C,16.7,0.21,16.3,40.9,11.2,59.9,18.9,34.5,46.3,0.6,27047,3.6,0
E01002568,Hounslow 003D,22.4,0.25,14.4,38.3,13.6,54.4,20.9,30.6,46.9,0.6,25952,3.3,0
E01033081,Hounslow 003F,12.9,0.24,6,38.6,19.4,28,11,47.3,38.8,0.7,36522,3.6,0
E01033082,Hounslow 003G,8.6,0.14,6,37.9,21.7,25.3,16,41.8,40.5,0.7,33775,2.1,2
E01002620,Hounslow 004A,14.6,0.2,8.5,53.8,20.1,29,19.4,30.5,33.9,0.9,25861,2.8,0
E01002625,Hounslow 004B,11.4,0.25,4.3,52.6,43.9,5.1,17.6,28.3,16.3,1.5,28090,1.8,2
E01002626,Hounslow 004C,9.2,0.26,5.5,53.9,36.7,10.2,17.1,30.9,18.8,1.5,28708,2.1,2
E01002627,Hounslow 004D,21.3,0.23,14.6,58.2,21.3,45.5,18.6,27.7,34.3,0.9,25052,1.8,2
E01002631,Hounslow 004E,13.4,0.23,5.7,52.9,40.1,8.8,17.2,27.2,18.3,1.3,27491,1.5,2
E01002633,Hounslow 005A,19.3,0.21,12.4,43.3,16.5,56,26.7,19.5,39.3,0.8,21339,2.5,2
E01002634,Hounslow 005B,24.9,0.21,15,42.6,18.5,59,25.2,17.6,37,0.8,20398,2.1,2
E01002637,Hounslow 005C,15.3,0.26,15.4,59.4,19,40.3,24.5,19.7,40.7,0.9,21891,2.7,0
E01002638,Hounslow 005D,18.4,0.23,11.2,49.2,24.7,40.5,26.7,18.5,32.5,1,24455,2,2
E01002563,Hounslow 006A,7.6,0.22,6,42.4,29.8,7.1,14,38.5,27.9,1.1,39958,3.1,0
E01002565,Hounslow 006B,8.9,0.42,7.8,37.4,25.8,29.9,9.4,36.5,43.8,0.7,35705,3.3,0
E01002567,Hounslow 006C,8.2,0.18,4.2,32.4,36.4,14.6,12.9,46.9,32.9,0.9,41498,4.1,0
E01002684,Hounslow 006D,11.9,0.21,7.2,38.8,23.6,24.6,16.4,43.6,37.7,0.8,37029,3.9,0
E01002686,Hounslow 006E,16.2,0.22,10.9,31.2,22,53.6,29,20.1,37,0.9,25580,3.4,0
E01002571,Hounslow 007A,7.5,0.13,2.2,31,33.6,4.4,5.3,61,17,1.2,63950,2,2
E01002572,Hounslow 007B,17.6,0.21,12.8,34.6,21.4,52.1,21.6,29.3,47.3,0.7,28005,2.3,2
E01002577,Hounslow 007C,6.4,0.2,3.9,34.5,35.5,11.2,7,61.5,24.5,1.1,55498,2.8,0
E01002578,Hounslow 007D,7.2,0.15,1.6,28.6,32.7,15.4,9.7,54.3,22.2,1.2,59425,3,0
E01002689,Hounslow 007E,9.7,0.12,7.9,32.9,23.4,31.2,15.9,49.5,40.1,0.7,47170,3.5,0
E01002690,Hounslow 007F,7.8,0.17,3.1,33.5,30.9,15.2,7.5,58.6,31.4,1,63478,3.7,0
E01002576,Hounslow 008A,14,0.16,7.4,26.8,26.2,33.3,13.4,49.7,33.7,0.9,42197,2.8,0
E01002579,Hounslow 008B,6.4,0.13,2.1,28.9,32.6,14.1,7.4,57.4,22.1,1.2,56349,2.8,0
E01002580,Hounslow 008C,8.4,0.21,7.1,37.9,18.7,30.2,12.5,51,45.8,0.7,41423,4.1,0
E01002581,Hounslow 008D,8.4,0.2,3.1,32.2,34.6,10.7,7.4,59.6,28.7,0.9,51842,3,0
E01002582,Hounslow 008E,7.2,0.15,2.6,24.3,36.3,15.9,8.3,57.4,23.9,1,58511,1.6,2
E01002675,Hounslow 009A,9.8,0.22,5.9,37.7,35.3,11.4,10.3,45.6,17.9,1.2,43710,3.1,0
E01002678,Hounslow 009B,7.2,0.2,3.1,45.9,33.8,1.5,11.4,47,19.1,1.4,43096,1.8,2
E01002679,Hounslow 009C,7.6,0.22,2.2,48.8,33.7,4.8,11.5,42.5,19.4,1.3,39855,2.9,0
E01002680,Hounslow 009D,7.6,0.22,4.4,46.1,31,7.4,12.3,47.3,21.6,1.2,40955,3,0
E01002619,Hounslow 010A,10.4,0.24,3.6,57.4,32.5,14.1,18,31,30.3,1.2,28509,2.7,0
E01002622,Hounslow 010B,8.9,0.23,3.9,55.6,33.7,16.5,13.9,32.2,23.2,1.3,29894,3.1,0
E01002632,Hounslow 010C,10,0.23,4.6,49.7,36.2,17.6,16.1,32.7,21.1,1.4,29905,2.8,0
E01002635,Hounslow 010D,10.9,0.25,4.8,56.5,30.9,8.4,17.1,32.8,26.5,1.3,29243,2.6,2
E01002636,Hounslow 010E,14.3,0.23,5,56,37.3,12.2,18.3,27.1,21,1.4,27568,1.8,2
E01002618,Hounslow 011A,11.3,0.24,1.9,52.7,44.1,3.3,15.9,32.4,17.2,1.4,36566,2.6,0
E01002621,Hounslow 011B,14.3,0.24,6.7,53.1,33.3,24.4,19.3,30.9,28.5,1.1,27946,2,2
E01002623,Hounslow 011C,16.3,0.24,6.9,53.1,27.1,27.3,16.2,31.7,29.1,1.1,27295,3.4,0
E01002628,Hounslow 011D,10.3,0.26,4.1,57.4,32.7,5.8,15,36.4,21.9,1.3,32010,2.7,0
E01002629,Hounslow 011E,13,0.23,8.4,56.4,27.7,22.7,15.1,38.2,33.1,1,30239,3,0
E01002630,Hounslow 012A,9.1,0.24,5.3,63.9,27.1,6,13.2,42.8,29.3,1,32756,3.2,0
E01002639,Hounslow 012B,7,0.26,2.1,65,25.4,1.2,11.8,41.2,30,1.2,33370,3.6,0
E01002640,Hounslow 012C,8.8,0.31,2.8,71.4,24.1,2.7,10.2,47.1,39.2,0.9,31744,4.5,0
E01002674,Hounslow 012D,7.3,0.2,3.7,52.4,29.2,1.6,9.3,48.5,25,1.1,44348,2.1,2
E01002676,Hounslow 012E,7.7,0.21,1.9,53.3,35.6,0.7,8.2,47.8,15.7,1.5,48181,2.4,2
E01002583,Hounslow 013A,11.1,0.24,6.9,58,29.7,8,16.6,31.3,23.4,1.3,28907,3.1,0
E01002584,Hounslow 013B,14.6,0.27,4.6,59.8,29.2,8.5,15.4,27.9,29.8,1.1,26090,3.3,0
E01002585,Hounslow 013C,18.3,0.28,8.1,55.9,28.5,23.4,23.4,24.6,25.5,1.1,24726,2.8,0
E01002586,Hounslow 013D,10.1,0.27,3.9,64.1,32.8,2.6,14,27,19,1.4,27626,2.2,2
E01002589,Hounslow 013E,17,0.25,12.4,54.7,20.2,36.9,22.1,23.1,36.2,0.9,25124,1.4,2
E01002668,Hounslow 014A,9.3,0.17,7,35.8,35.7,17.4,14,44.9,28.2,0.9,37716,3,0
E01002669,Hounslow 014B,21.2,0.18,7.3,30,29,42.2,24.8,25.8,33.2,0.9,25786,2.1,2
E01002681,Hounslow 014C,16.3,0.24,10.7,39.7,24.8,34.5,13.9,33.8,30.8,1,29297,3.7,0
E01002682,Hounslow 014D,13.2,0.22,6.6,35.5,36.1,25.2,18.2,38.5,30.4,0.9,33423,3.9,0
E01002683,Hounslow 014E,9,0.17,5.3,35.6,39.3,11,11.1,45.8,23.7,1,40823,4,0
E01002642,Hounslow 015A,9.8,0.3,4.7,68.4,17.6,16.9,13.3,41.4,51.3,0.6,30094,6.2,1
E01002643,Hounslow 015B,10.4,0.21,7.2,47.3,20.3,27.6,17.8,35.7,40.8,0.8,29469,4.3,0
E01002645,Hounslow 015C,8.4,0.25,7.6,60.4,25.8,26,15,35.2,45.3,0.7,27546,5.7,1
E01002658,Hounslow 015D,8.4,0.17,4.3,25.9,41.1,3.2,10.8,40.1,16.2,1.3,45955,2.7,0
E01002677,Hounslow 015E,10.7,0.23,6.8,41,28.2,18.6,12.3,42.3,34.2,0.9,35996,4,0
E01002587,Hounslow 016A,13.6,0.28,6.9,63.6,22.6,22.6,19.6,31.9,32.4,1,26038,3,0
E01002588,Hounslow 016B,24.2,0.22,18.6,37.5,5.6,80.4,30.7,16.3,49.2,0.7,20383,1.1,2
E01002660,Hounslow 016C,7.5,0.29,3.4,64.5,26.1,14.4,15.3,34.5,29.9,1.1,28244,4.3,0
E01002661,Hounslow 016D,8.7,0.28,2.8,69.4,24.9,3.7,13.3,33.5,26.4,1.2,28168,3.7,0
E01002665,Hounslow 016E,13.7,0.24,6.7,60.1,22.3,36.5,21.4,27.6,37.2,0.9,24606,3.1,0
E01002624,Hounslow 017A,12.1,0.23,4.5,57,29,19.8,18.3,36.1,32.3,1,26949,3.9,0
E01002646,Hounslow 017B,17,0.25,8.7,56.2,20.1,36.2,20.6,31,50,0.7,24410,3.5,0
E01002662,Hounslow 017C,9.4,0.31,2.2,68.6,22.5,5.4,10.9,41.2,37.6,1,32650,4.3,0
E01002663,Hounslow 017D,11.1,0.24,6.8,58.9,19.6,36.4,19.9,29.6,45.3,0.7,25700,4.1,0
E01002664,Hounslow 017E,11.4,0.25,7.7,61.9,23.8,19.3,16.5,35.5,46.3,0.7,27963,4.5,0
E01002641,Hounslow 018A,14,0.25,4.5,63.3,16,24.6,15.5,37.3,40.8,0.9,28343,4.1,0
E01002648,Hounslow 018C,11.9,0.28,5.3,64.4,24.7,13.7,14.5,37.5,41.7,0.8,28483,4.8,0
E01002649,Hounslow 018D,13.7,0.26,7.1,59.9,25.1,15.8,12.4,38.4,43.5,0.8,27792,4.5,0
E01002657,Hounslow 018E,10.6,0.19,3.5,36.9,43.8,3.8,13.4,36.9,20.3,1.2,39314,3,0
E01033083,Hounslow 018F,5.4,0.28,2.8,82.3,9.8,9.6,4.7,66.1,71.2,0.3,42279,5.9,1
E01033084,Hounslow 018G,13.3,0.29,6.6,63.9,16.2,14.7,11.1,44.8,53.1,0.6,26678,6.7,1
E01002653,Hounslow 019A,9,0.24,4.7,50.9,42.1,2.4,16.2,30.7,14.6,1.5,32917,2.2,2
E01002654,Hounslow 019B,9.4,0.2,4.5,40.8,45,3.6,14.8,31.2,19.3,1.2,35241,2.1,2
E01002655,Hounslow 019C,9,0.21,3.2,42.3,38.6,2.7,15.3,34.1,19,1.3,37098,3,0
E01002656,Hounslow 019D,11.5,0.2,3,28.5,40.3,7.9,18.6,31.3,17.3,1.4,36866,2,2
E01002659,Hounslow 019E,12.9,0.19,5.9,39.8,38.1,13.5,22.1,25.3,24,1.2,32038,2.3,2
E01002667,Hounslow 020A,13.1,0.18,6.5,29.6,30,30,17.9,39,31,1,36499,2.6,0
E01002670,Hounslow 020B,11.2,0.21,5.7,33.5,41.2,10.5,16.1,33.6,25.3,1.1,33272,2.6,0
E01002671,Hounslow 020C,12.7,0.15,3.9,22,41.2,21.5,20.1,37.9,20.9,1.1,37866,2.4,2
E01002672,Hounslow 020D,12.2,0.25,18.8,42.5,19.6,44.2,20.9,31.8,38.5,0.8,26462,2,2
E01002673,Hounslow 020E,28.7,0.21,22.8,43.6,7.2,81.5,27.9,19,50.7,0.6,19867,2,2
E01002647,Hounslow 021A,16.6,0.19,8.5,50.9,30.5,28,17.4,30.9,29.7,1,27727,2.1,2
E01002650,Hounslow 021B,14.9,0.22,9.2,55.3,30.3,22,15,35.4,27.1,1,27781,2,2
E01002651,Hounslow 021C,10.9,0.27,5.8,63.6,28.5,11.6,14.4,36.4,36.2,1,28729,2.9,0
E01002652,Hounslow 021D,9.1,0.26,4.5,55.5,33.9,8.1,16.4,31.8,22.3,1.3,28827,2.5,2
E01002666,Hounslow 021E,17,0.34,4.8,53,34.2,9.8,18.6,30.7,23.6,1.2,26350,3,0
E01002555,Hounslow 022A,11,0.21,4,39.5,43.8,6.9,20.4,25,17.2,1.4,29805,2.2,2
E01002556,Hounslow 022B,11.1,0.18,6.8,30.2,41.6,14.4,22.8,22.1,22.8,1.1,29068,2,2
E01002590,Hounslow 022C,14.9,0.22,6.1,33.1,35.1,20.7,24.8,22.9,28.1,1.1,28472,2.4,2
E01002592,Hounslow 022D,16.2,0.21,7.8,37.2,29.5,29,26.3,20.7,33.1,0.9,26258,3.5,0
E01002595,Hounslow 022E,15,0.21,7.2,32.6,34.7,33.6,29,18.7,27.1,1,26445,2.6,2
E01002557,Hounslow 023A,10.9,0.22,5.4,29.3,27.9,25.8,25.2,18.7,27.6,1.1,27259,2.6,0
E01002558,Hounslow 023B,15.5,0.23,9,30.6,22.9,34.4,25.1,19,30.3,1,26210,2.7,0
E01002559,Hounslow 023C,13.1,0.22,8.4,32.7,23.3,28.2,20.8,23.1,23.3,1.1,27571,2.2,2
E01002560,Hounslow 023D,15,0.2,4.9,27.6,38.5,28.3,31.7,15.1,27.3,1.2,26043,1.8,2
E01002561,Hounslow 023E,23,0.2,9.1,24.4,14.7,53.7,22.4,16,30.5,0.9,23928,1,2
E01002591,Hounslow 024A,16.6,0.21,4.2,27.2,37.7,27,28.9,16,20.4,1.3,27013,1.5,2
E01002593,Hounslow 024B,7.9,0.2,4.6,40.8,35.6,13.7,27,22.3,26.3,1,29040,4.1,0
E01002594,Hounslow 024C,15.3,0.21,5.2,41.6,40.5,8.9,20.4,25.2,22.6,1.2,28311,3.2,0
E01002611,Hounslow 024D,14.9,0.21,5,26.6,40.1,19.5,23.2,21.2,22.2,1.3,29551,2.8,0
E01002612,Hounslow 024E,16.3,0.19,5.8,32.5,27.5,29.6,24.2,23.2,38.1,0.9,27311,4.5,1
E01002613,Hounslow 024F,12.6,0.23,4.7,30.7,44.2,15.6,24.8,20,21.7,1.3,28593,2.9,0
E01002598,Hounslow 025B,18.3,0.22,7.8,28.4,33.9,30.7,26.2,17.8,30.4,1,25054,3.1,0
E01002599,Hounslow 025C,18.1,0.19,7,26.5,39,32.5,23.5,18.9,23.9,1.1,26368,1.8,2
E01002600,Hounslow 025D,16,0.19,7.6,24.5,35,32.3,31.8,16,20.4,1.2,26120,2,2
E01002603,Hounslow 025E,20.3,0.21,8.8,35.3,37.7,30.3,20.1,26.1,23.3,1.1,29124,1.6,2
E01033000,Hounslow 025F,23.2,0.21,16.8,33.2,10.4,74.1,25.1,20.7,48.4,0.7,23741,3.9,0
E01033030,Hounslow 025G,9.8,0.26,5.5,60,16.6,16.6,6.5,54.5,48.1,0.6,36032,4.9,1
E01002604,Hounslow 026A,28.7,0.23,15.5,34.5,15.3,72.4,27.1,17.1,33.2,0.9,23281,1.9,2
E01002605,Hounslow 026B,13.7,0.19,6.3,31.7,30.7,32,25.8,19.7,30.1,1,25273,2.6,0
E01002606,Hounslow 026C,19.5,0.2,10.3,27.8,18.2,64.7,29.4,13.9,45.2,0.8,22144,2.3,2
